Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Island,Time Zone,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
2020-01-09 00:00:00,ID-JI,Jawa Timur,0,1,23,-24,9,6,33,-30,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0.02,0.15,66.67%,366.67%,0,0.33
2020-01-10 00:00:00,ID-JI,Jawa Timur,0,1,14,-15,9,7,47,-45,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0.02,0.17,77.78%,522.22%,1,1
2020-01-11 00:00:00,ID-JI,Jawa Timur,0,3,8,-11,9,10,55,-56,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0.07,0.25,111.11%,611.11%,1,3
2020-01-12 00:00:00,ID-JI,Jawa Timur,0,3,1,-4,9,13,56,-60,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0.07,0.32,144.44%,622.22%,1,1
2020-01-13 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,56,-60,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,622.22%,1,0
2020-01-14 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,56,-60,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,622.22%,1,1
2020-01-15 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,56,-60,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,622.22%,1,1
2020-01-16 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,56,-60,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,622.22%,1,1
2020-01-17 00:00:00,ID-JI,Jawa Timur,0,0,4,-4,9,13,60,-64,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,666.67%,1,1
2020-01-18 00:00:00,ID-JI,Jawa Timur,0,0,8,-8,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-19 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-20 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-21 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-22 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-23 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-24 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-25 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-26 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-27 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-28 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-29 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-30 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-01-31 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-02-01 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-02-02 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,68,-72,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,755.56%,1,1
2020-02-03 00:00:00,ID-JI,Jawa Timur,0,0,2,-2,9,13,70,-74,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,777.78%,1,1
2020-02-04 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,70,-74,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,777.78%,1,1
2020-02-05 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,70,-74,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,777.78%,1,1
2020-02-06 00:00:00,ID-JI,Jawa Timur,0,0,4,-4,9,13,74,-78,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,822.22%,1,1
2020-02-07 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,13,74,-78,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,822.22%,1,1
2020-02-08 00:00:00,ID-JI,Jawa Timur,0,0,13,-13,9,13,87,-91,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.32,144.44%,966.67%,1,1
2020-02-10 00:00:00,ID-JI,Jawa Timur,0,0,20,-20,9,17,134,-142,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.42,188.89%,1488.89%,1,0
2020-02-12 00:00:00,ID-JI,Jawa Timur,0,5,0,-5,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0.12,0.62,277.78%,1566.67%,1,1.67
2020-02-13 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,0
2020-02-14 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-15 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-16 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-17 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-18 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-19 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-20 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-21 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-22 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-23 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-24 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-25 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-26 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-27 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-28 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-02-29 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-03-01 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-03-02 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-03-03 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-03-03 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,0,1
2020-03-04 00:00:00,ID-JB,Jawa Barat,1,0,0,1,5,1,75,-71,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.02,0.11,0,0.02,20.00%,1500.00%,1,0
2020-03-04 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-03-04 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-05 00:00:00,ID-JB,Jawa Barat,1,0,0,1,6,1,75,-70,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.02,0.13,0,0.02,16.67%,1250.00%,1,1
2020-03-05 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-03-05 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-06 00:00:00,ID-JB,Jawa Barat,1,0,0,1,7,1,75,-69,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.02,0.15,0,0.02,14.29%,1071.43%,1,1
2020-03-06 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-03-06 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-07 00:00:00,ID-BT,Banten,0,0,0,0,1,5,163,-167,Province,Banten,Indonesia,Asia,Jawa,UTC+07:00,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0,0.09,0,0.47,500.00%,16300.00%,0,1
2020-03-07 00:00:00,ID-JB,Jawa Barat,0,0,0,0,7,1,75,-69,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0,0.15,0,0.02,14.29%,1071.43%,0,1
2020-03-07 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,25,141,-157,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.62,277.78%,1566.67%,1,1
2020-03-07 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-08 00:00:00,ID-JB,Jawa Barat,0,0,0,0,7,1,75,-69,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0,0.15,0,0.02,14.29%,1071.43%,1,1
2020-03-08 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-09 00:00:00,ID-BT,Banten,0,0,0,0,2,5,166,-169,Province,Banten,Indonesia,Asia,Jawa,UTC+07:00,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0,0.19,0,0.47,250.00%,8300.00%,0,1
2020-03-09 00:00:00,ID-JB,Jawa Barat,0,0,0,0,7,1,75,-69,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0,0.15,0,0.02,14.29%,1071.43%,1,1
2020-03-09 00:00:00,ID-JT,Jawa Tengah,0,0,0,0,1,10,17,-26,Province,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0,0.03,0,0.27,1000.00%,1700.00%,0,0
2020-03-09 00:00:00,ID-JI,Jawa Timur,0,2,27,-29,9,29,168,-188,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0.05,0.72,322.22%,1866.67%,1,1
2020-03-09 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-10 00:00:00,ID-BT,Banten,0,0,8,-8,2,5,174,-177,Province,Banten,Indonesia,Asia,Jawa,UTC+07:00,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0,0.19,0,0.47,250.00%,8700.00%,1,1
2020-03-10 00:00:00,ID-JB,Jawa Barat,0,0,0,0,7,1,75,-69,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0,0.15,0,0.02,14.29%,1071.43%,1,1
2020-03-10 00:00:00,ID-JT,Jawa Tengah,0,0,0,0,1,10,17,-26,Province,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0,0.03,0,0.27,1000.00%,1700.00%,1,1
2020-03-10 00:00:00,ID-JI,Jawa Timur,0,1,19,-20,9,30,187,-208,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0.02,0.74,333.33%,2077.78%,1,0.5
2020-03-10 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-11 00:00:00,ID-BT,Banten,0,0,8,-8,2,5,182,-185,Province,Banten,Indonesia,Asia,Jawa,UTC+07:00,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0,0.19,0,0.47,250.00%,9100.00%,1,1
2020-03-11 00:00:00,ID-JI,Jawa Timur,0,0,9,-9,9,30,196,-217,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.74,333.33%,2177.78%,1,0
2020-03-11 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-11 00:00:00,ID-SG,Sulawesi Tenggara,0,0,0,0,1,0,0,1,Province,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,0.38,0,0,0.00%,0.00%,0,1
2020-03-12 00:00:00,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0,0.24,0,0.24,100.00%,100.00%,0,0
2020-03-12 00:00:00,ID-JT,Jawa Tengah,0,0,0,0,3,11,18,-26,Province,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0,0.08,0,0.3,366.67%,600.00%,0,0
2020-03-12 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-12 00:00:00,ID-SG,Sulawesi Tenggara,0,0,0,0,1,0,0,1,Province,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,0.38,0,0,0.00%,0.00%,1,1
2020-03-13 00:00:00,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0,0.24,0,0.24,100.00%,100.00%,1,1
2020-03-13 00:00:00,ID-JB,Jawa Barat,4,0,4,0,12,2,79,-69,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.09,0.27,0,0.04,16.67%,658.33%,4,1
2020-03-13 00:00:00,ID-JT,Jawa Tengah,0,0,0,0,3,11,18,-26,Province,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0,0.08,0,0.3,366.67%,600.00%,1,1
2020-03-13 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,32,204,-227,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.79,355.56%,2266.67%,1,0
2020-03-13 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-13 00:00:00,ID-SG,Sulawesi Tenggara,0,0,0,0,1,0,0,1,Province,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,0.38,0,0,0.00%,0.00%,1,1
2020-03-14 00:00:00,ID-BA,Bali,0,0,0,0,1,1,1,-1,Province,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0,0.24,0,0.24,100.00%,100.00%,1,1
2020-03-14 00:00:00,ID-BT,Banten,1,0,2,-1,4,7,186,-189,Province,Banten,Indonesia,Asia,Jawa,UTC+07:00,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.09,0.37,0,0.65,175.00%,4650.00%,1,0
2020-03-14 00:00:00,ID-JB,Jawa Barat,0,0,0,0,12,2,79,-69,Province,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0,0.27,0,0.04,16.67%,658.33%,0,1
2020-03-14 00:00:00,ID-JI,Jawa Timur,0,0,0,0,9,32,204,-227,Province,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0,0.22,0,0.79,355.56%,2266.67%,1,1
2020-03-14 00:00:00,ID-RI,Riau,0,0,0,0,1,0,0,1,Province,Riau,Indonesia,Asia,Sumatera,UTC+07:00,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0,0.16,0,0,0.00%,0.00%,1,1
2020-03-14 00:00:00,ID-SG,Sulawesi Tenggara,0,0,0,0,1,0,0,1,Province,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,0.38,0,0,0.00%,0.00%,1,1
